name,url,price,rating,review_count,image
"Lenovo IdeaPad Slim 3 Ryzen 5 5500U 15.6"" (39.62cm) IPS FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Year Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82KU0238IN ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MDA4ODYxNjQ2NzYyMDc6MTY3NjAxNzQ0MTpzcF9tdGY6MjAxMTc5MjMzNjQ4OTg6OjA6Og&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82KU0238IN%2Fdp%2FB0BT6W2P11%2Fref%3Dsr_1_156_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017441%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹52,990",,,https://m.media-amazon.com/images/I/71gq6pgc03L._AC_UY218_.jpg
"HP 15 AMD Ryzen 3 5300U 15.6 inches FHD Thin & Light Laptop (8GB RAM/512GB SSD/Windows 10 Home/MS Office/Natural Silver/1.69 Kg), 15s-eq2042AU ",https://www.amazon.in//HP-inches-Windows-Natural-15s-eq2042AU/dp/B099VZ7493/ref=sr_1_157?keywords=HP+Laptop&qid=1676017441&sr=8-157,"₹40,000",4.3 out of 5 stars,144,https://m.media-amazon.com/images/I/81SdJG3OUjL._AC_UY218_.jpg
"HP Pavilion Gaming 5th Gen AMD Ryzen 5 Processor 15.6 inches(39.6cm) FHD Gaming Laptop (8GB/512GB SSD/144 Hz/Windows 10 Home/MS Office/NVIDIA GTX 1650 4GB/Shadow Black), 15-ec2008AX, 1.98kg ",https://www.amazon.in//HP-Pavilion-Processor-15-6-inch-15-ec2008AX/dp/B091FHVCDL/ref=sr_1_158?keywords=HP+Laptop&qid=1676017441&sr=8-158,"₹58,450",4.1 out of 5 stars,63,https://m.media-amazon.com/images/I/71VlaIUD10L._AC_UY218_.jpg
"HP Victus Gaming Latest 12th Gen Intel Core i7 15.6 inch(39.6 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/RTX 3050 4GB Graphics/144Hz/9ms Response Time/Win 11/MSO/BL KB/B&O/Alexa/Xbox Pass),15-fa0073TX ",https://www.amazon.in//HP-Victus-Graphics-Response-15-fa0073TX/dp/B0B752D4Z7/ref=sr_1_159?keywords=HP+Laptop&qid=1676017441&sr=8-159,"₹85,990",4.3 out of 5 stars,106,https://m.media-amazon.com/images/I/715ISb0DufL._AC_UY218_.jpg
"HP 15, 11th Gen Intel Core i5-8GB RAM/512GB SSD 15.6 inches(39cm) Laptop, FHD, IPS, Micro-Edge, Anti-Glare Display/Intel Iris Xe Graphics/Alexa Built- in/Windows 11 Home/1.75kg, 15s-du3517TU ",https://www.amazon.in//HP-Micro-Edge-Anti-Glare-Graphics-15s-du3517TU/dp/B09PBTLW9F/ref=sr_1_160?keywords=HP+Laptop&qid=1676017441&sr=8-160,"₹59,000",4.2 out of 5 stars,355,https://m.media-amazon.com/images/I/81WJR8YFnnL._AC_UY218_.jpg
"HP 15s, Intel Core i3-1115G4, 15.6 inch(39.6cm) FHD Anti-Glare Laptop(8GB RAM/512GB SSD/Intel UHD Graphics/Backlit Keyboard/Win 11/MSO/Dual Speakers/Alexa) 15s-fq2717TU ",https://www.amazon.in//HP-i3-1115G4-Anti-Glare-Graphics-15s-fq2717TU/dp/B0BQN13LTQ/ref=sr_1_161?keywords=HP+Laptop&qid=1676017441&sr=8-161,"₹41,900",3.0 out of 5 stars,1,https://m.media-amazon.com/images/I/91oF9q-jE5L._AC_UY218_.jpg
HP Victus Gaming Latest AMD Ryzen 5-5600H Processor 16.1 inch(40.9 cm) FHD Gaming Laptop(8Gb RAM/512Gb SSD/4Gb Geforce RTX 3050 Graphics/144 Hz/7Ms Response Time/Win 11/MSO/B&O/Xbox Pass) 16-E0350AX ,https://www.amazon.in//HP-Processor-Graphics-Response-16-E0350AX/dp/B09RX2S3C8/ref=sr_1_162?keywords=HP+Laptop&qid=1676017441&sr=8-162,"₹71,490",4.3 out of 5 stars,938,https://m.media-amazon.com/images/I/81t2f-NtkeL._AC_UY218_.jpg
"HP Pavilion x360 11th Gen Intel Core i3 14 inches FHD Touchscreen Convertible Laptop (8GB/512GB SSD/Windows 10/MS Office 2019/Fingerprint Reader/1.52kg), 14-dy0002TU, Silver ",https://www.amazon.in//HP-Touchscreen-Convertible-Fingerprint-14-dy0002TU/dp/B09GVM3GK3/ref=sr_1_163?keywords=HP+Laptop&qid=1676017441&sr=8-163,"₹59,990",4.6 out of 5 stars,45,https://m.media-amazon.com/images/I/61VHh1SUn6L._AC_UY218_.jpg
"HP Chromebook x360 AMD 3015CE-4GB SDRAM/64GB eMMC Storage 14-inch (35.56 cm) Thin & Light 2-in-1 Laptop (Chrome OS/Backlit Keyboard/ AMD Radeon Graphics/Google Assistant/1.49 kg), 14a-cb0005AU ",https://www.amazon.in//HP-Chromebook-3015CE-4GB-Assistant-14a-cb0005AU/dp/B09CMMMV11/ref=sr_1_164?keywords=HP+Laptop&qid=1676017441&sr=8-164,"₹33,700",3.9 out of 5 stars,429,https://m.media-amazon.com/images/I/61A2PTCwOFL._AC_UY218_.jpg
"Lenovo IdeaPad Slim 1 Ryzen 3 7320U 15.6"" (39.62cm) FHD Laptop (8GB/512GB SSD/Win 11/Office 2021/2 Year Warranty/Alexa Built-in/3 Month Game Pass/Cloud Grey/1.58Kg), 82VG009MIN ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MDA4ODYxNjQ2NzYyMDc6MTY3NjAxNzQ0MTpzcF9idGY6MjAxMTc5MjMzNjQ5OTg6OjA6Og&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82VG009MIN%2Fdp%2FB0BT7468FG%2Fref%3Dsr_1_165_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017441%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹43,990",,,https://m.media-amazon.com/images/I/612J8iEEDaL._AC_UY218_.jpg
(Renewed) HP ELITEBOOK 840 G4 Intel -CORE i5 7TH GEN/8GB/256GB SSD/WEBCAM/14'' NO TOUCH/Windows 10 Pro ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MDA4ODYxNjQ2NzYyMDc6MTY3NjAxNzQ0MTpzcF9idGY6MjAxMDkyMjgxOTExOTg6OjA6Og&url=%2FRenewed-HP-ELITEBOOK-840-Windows%2Fdp%2FB09WDZ1XYC%2Fref%3Dsr_1_166_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017441%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹28,000",5.0 out of 5 stars,1,https://m.media-amazon.com/images/I/615bz-OubuL._AC_UY218_.jpg
"Lenovo (Renewed) Thinkpad Laptop Intel Core i5 - 7200u Processor 7th Gen., 16 GB Ram & 128 GB SSD, 14 Inches Notebook Computer ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2ODA5NzY4ODYyNjY5NDA6MTY3NjAxNzQ0NzpzcF9hdGZfbmV4dDoyMDExNDczNDkwNDQ5ODo6MDo6&url=%2FLenovo-Renewed-Thinkpad-Laptop-Intel%2Fdp%2FB0BSQQXY7P%2Fref%3Dsr_1_161_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017447%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹24,990",,,https://m.media-amazon.com/images/I/41A5N+Fbz4L._AC_UY218_.jpg
"(Renewed) HP Zbook Mini Server Laptop Intel E3- 1505M v6 Processor, 8 GB Ram & 256 GB SSD, 15.6 Inches with Nvidia Quadro M1200 Graphic Card Notebook Computer ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2ODA5NzY4ODYyNjY5NDA6MTY3NjAxNzQ0NzpzcF9hdGZfbmV4dDoyMDExMzA1Njk3MjM5ODo6MDo6&url=%2FRenewed-Processor-Graphic-Notebook-Computer%2Fdp%2FB0BSP1SPLF%2Fref%3Dsr_1_162_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017447%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹48,490",,,https://m.media-amazon.com/images/I/51Ls+4BMv7L._AC_UY218_.jpg
"HP Pavilion x360 11th Gen Intel Core i3 14 inches FHD Touchscreen Convertible Laptop (8GB/512GB SSD/Windows 10/MS Office 2019/Fingerprint Reader/1.52kg), 14-dy0002TU, Silver ",https://www.amazon.in//HP-Touchscreen-Convertible-Fingerprint-14-dy0002TU/dp/B09GVM3GK3/ref=sr_1_163?keywords=HP+Laptop&qid=1676017447&sr=8-163,"₹59,990",4.6 out of 5 stars,45,https://m.media-amazon.com/images/I/61VHh1SUn6L._AC_UY218_.jpg
"HP Chromebook x360 AMD 3015CE-4GB SDRAM/64GB eMMC Storage 14-inch (35.56 cm) Thin & Light 2-in-1 Laptop (Chrome OS/Backlit Keyboard/ AMD Radeon Graphics/Google Assistant/1.49 kg), 14a-cb0005AU ",https://www.amazon.in//HP-Chromebook-3015CE-4GB-Assistant-14a-cb0005AU/dp/B09CMMMV11/ref=sr_1_164?keywords=HP+Laptop&qid=1676017447&sr=8-164,"₹33,700",3.9 out of 5 stars,429,https://m.media-amazon.com/images/I/61A2PTCwOFL._AC_UY218_.jpg
"HP Pavilion Plus Laptop 12th Gen Intel Core i5-12500H, 14inch(35.6 cm) Creator Laptop with HDR 500 Nits OLED Eye Safe Display (16GB RAM/512GB SSD/B&O/Intel Iris Xe Graphics/Win 11/Alexa/14-eh0037TU ",https://www.amazon.in//HP-Pavilion-i5-12500H-Graphics-14-eh0037TU/dp/B0BP6V78F4/ref=sr_1_165?keywords=HP+Laptop&qid=1676017447&sr=8-165,"₹82,990",,,https://m.media-amazon.com/images/I/71i1MDLgVkL._AC_UY218_.jpg
Hp Envy 13 X360 Amd Ryzen 5 5600U 13.3 Inches Fhd 400 Nits Gorilla Glass Touch 2In1 Laptop(16Gb/512Gb Ssd/B&O Audio/Windows 11 Home/Fast Charge/Ms Office/Alexa/Pen/Fpr/1.32 Kg/Nightfall Black)Ay1035Au ,https://www.amazon.in//Inches-Gorilla-Windows-Nightfall-Ay1035Au/dp/B09Q3J26DV/ref=sr_1_166?keywords=HP+Laptop&qid=1676017447&sr=8-166,"₹85,000",4.4 out of 5 stars,22,https://m.media-amazon.com/images/I/71RM8lCKlQL._AC_UY218_.jpg
"(Renewed) HP 840g3 Elitebook 14 Inch Screen Laptop (6th Gen Intel Core i7 - 6600u /32 GB/240 GB SSD/Windows 10 Pro), Black ",https://www.amazon.in//Renewed-HP-840g3-Elitebook-Screen/dp/B081T1JGQR/ref=sr_1_167?keywords=HP+Laptop&qid=1676017447&sr=8-167,"₹29,292",,,https://m.media-amazon.com/images/I/61o2fnxrzxL._AC_UY218_.jpg
"HP Omen AMD Ryzen 5-5600H 16.1-inch(40.9 cm) Micro-Edge, IPS, Anti-Glare, Fhd Gaming Laptop (8Gb RAM/512 GB SSD/144 Hz/Geforce GTX 1650 Graphics/Alexa/Windows 11/Ms Office),16-C0136Ax ",https://www.amazon.in//HP-16-1-inch-Micro-Edge-Anti-Glare-16-C0136Ax/dp/B09SPZY67Q/ref=sr_1_168?keywords=HP+Laptop&qid=1676017447&sr=8-168,"₹72,390",4.4 out of 5 stars,8,https://m.media-amazon.com/images/I/71999J1wmGL._AC_UY218_.jpg
"HP 14s,7c Gen Qualcomm Snapdragon, 8GB RAM/128GB Storage 14-inch(35.6 cm) FHD, IPS, Micro-Edge Display/Alexa/Win 11/Adreno 618 GPU Graphics/ MS Office,14s-ed0007qu, Natural Silver ",https://www.amazon.in//HP-Qualcomm-Snapdragon-Micro-Edge-14s-ed0007qu/dp/B09V831GH6/ref=sr_1_169?keywords=HP+Laptop&qid=1676017447&sr=8-169,"₹31,999",3.6 out of 5 stars,7,https://m.media-amazon.com/images/I/81SmY3Ztg9L._AC_UY218_.jpg
"(Renewed) HP ProBook 430 G3 6th Gen Intel Core i7 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/13.3"" (33.8 cm)/Windows 11/MS Office/Wifi/Bluetooth 4.0/Webcam/Integrated Graphics) ",https://www.amazon.in//HP-ProBook-Bluetooth-Integrated-Graphics/dp/B09V87RG9H/ref=sr_1_170?keywords=HP+Laptop&qid=1676017447&sr=8-170,"₹24,900",3.3 out of 5 stars,53,https://m.media-amazon.com/images/I/61ItoGkbw7L._AC_UY218_.jpg
"MSI Katana GF76, Intel 11th Gen. i7-11800H, 43CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia RTX3050 4GB GDDR6/Black/2.6Kg), 11UC-848IN ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2ODA5NzY4ODYyNjY5NDA6MTY3NjAxNzQ0NzpzcF9tdGY6MjAxMTA0NjI5NjUwOTg6OjA6Og&url=%2FMSI-i7-11800H-Windows-RTX3050-11UC-848IN%2Fdp%2FB0B91KS5HK%2Fref%3Dsr_1_171_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017447%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹74,990",4.1 out of 5 stars,51,https://m.media-amazon.com/images/I/81FNbr+8j9L._AC_UY218_.jpg
"(Renewed) HP Probook Probook x360 11 G2 EE Multi-Touch 2-in-1 Laptop Intel Core i3 - m3-7Y30 7th Generation Dual-Core Processor , 4 GB Ram & 512 GB SSD, 11.6 Inches (Ultra Slim & Feather Light 1.45KG) ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2ODA5NzY4ODYyNjY5NDA6MTY3NjAxNzQ0NzpzcF9tdGY6MjAwODI1MTk4MDE4OTg6OjA6Og&url=%2FRenewed-HP-Probook-Multi-Touch-Laptop%2Fdp%2FB0BH4CV3QW%2Fref%3Dsr_1_172_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017447%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹23,990",,,https://m.media-amazon.com/images/I/41HjNEeVZEL._AC_UY218_.jpg
"HP 15s, AMD Ryzen 3 5300U, 15.6 inch(39.6cm) FHD Anti-Glare Laptop(8GB RAM/512 GB SSD/AMD Radeon Graphics/Win 11/MSO/Backlit Keyboard/Dual Speakers) 15s- eq2213AU ",https://www.amazon.in//HP-Anti-Glare-Graphics-15s-eq2213AU/dp/B0BQMZG1SL/ref=sr_1_173?keywords=HP+Laptop&qid=1676017447&sr=8-173,"₹40,990",,,https://m.media-amazon.com/images/I/81HFG+HE8BL._AC_UY218_.jpg
"HP Pavilion 14 5th Gen AMD Ryzen 7 16GB SDRAM/512GB SSD 14 inch(35.6cm) FHD, IPS, Anti-Glare, 400 Nits, Eyesafe Display/Radeon Graphics/B&O/Win 11/Alexa/Backlit KB/FPR/MSO 2021/1.41Kg, 14-ec1008AU ",https://www.amazon.in//HP-Pavilion-Anti-Glare-Graphics-14-ec1008AU/dp/B09Y971MMR/ref=sr_1_174?keywords=HP+Laptop&qid=1676017447&sr=8-174,"₹69,999",4.4 out of 5 stars,26,https://m.media-amazon.com/images/I/71K4Fs-UVlL._AC_UY218_.jpg
"HP 240 G8 (4K5D5PA) Laptop (Intel Core I3/ 11th Gen/ 8GB RAM/ 512GB SSD/ DOS/ 35.6 cm (14"") Diagonal, HD (1366 x 768), Micro-Edge, Anti-Glare, 250 nits, 45% NTSC/ 1 Year Warranty) ",https://www.amazon.in//HP-Diagonal-Micro-Edge-Anti-Glare-Warranty/dp/B0BPSFKR7K/ref=sr_1_175?keywords=HP+Laptop&qid=1676017447&sr=8-175,"₹38,816",,,https://m.media-amazon.com/images/I/51wdkz4W8aL._AC_UY218_.jpg
HP 245 G8 Notebook PC 14 Inch HD 62G68PA ( AMD Ryzen R3 /8 GB RAM / 1TB / Windows 11/ AMD Radeon™ Graphics) ,https://www.amazon.in//HP-Notebook-62G68PA-RadeonTM-Graphics/dp/B0BHP9WBLZ/ref=sr_1_176?keywords=HP+Laptop&qid=1676017447&sr=8-176,"₹27,890",2.7 out of 5 stars,5,https://m.media-amazon.com/images/I/31eV1ciCp1S._AC_UY218_.jpg
"(Renewed) HP Windows 10 Pro Elitebook Laptop 640G1 Intel Core i5 - 4300M Processor, 16 GB Ram & 512 GB SSD, Win10, 14.1 inches, Optical Drive Notebook Computer ",https://www.amazon.in//Renewed-HP-Elitebook-Laptop-640G1/dp/B094PMPWGT/ref=sr_1_177?keywords=HP+Laptop&qid=1676017447&sr=8-177,"₹28,246",5.0 out of 5 stars,2,https://m.media-amazon.com/images/I/41SC4m7YBPS._AC_UY218_.jpg
"(Renewed) HP Intel 6th Gen Core i5-6267U 14.5-Inch (36.83 cms) HD (1366 X 768) MP Laptop (8 GB/500 GB HDD/Windows 10 Pro/MS Office 2019 /Intel/Silver/2.20 Kg), 840 G3 ",https://www.amazon.in//Renewed-HP-i5-6267U-14-5-Inch-840/dp/B091N5VNHC/ref=sr_1_178?keywords=HP+Laptop&qid=1676017447&sr=8-178,"₹20,692",2.4 out of 5 stars,3,https://m.media-amazon.com/images/I/61NQ1VKjcHL._AC_UY218_.jpg
(Renewed) HP Intel 4th Gen Core i5 12.5-inch (31.75 Cms) 1366 X 768 Laptop (8GB RAM/500GB HDD/Windows 10 Pro/MS Office/ Intel HD Integrated Graphics/ Black/1.54Kg) EliteBook 820 G1 ,https://www.amazon.in//12-5-inch-Integrated-EliteBook-820-G1/dp/B09GKQCX7N/ref=sr_1_179?keywords=HP+Laptop&qid=1676017447&sr=8-179,"₹15,900",,,https://m.media-amazon.com/images/I/61fKgzZRuVL._AC_UY218_.jpg
"Hp 15S-11Th Gen Intel Core I3- 8Gb Ram/512Gb Ssd 15.6 Inches (39.6Cm) Fhd,Micro-Edge, Anti-Glare Display (Uhd Graphics/Alexa/Dual Speakers/Fast Charge/Windows 11 Home/Ms Office), 15S- Fq2629Tu ",https://www.amazon.in//15S-11Th-Micro-Edge-Anti-Glare-Graphics-Speakers/dp/B09S9XKXDM/ref=sr_1_180?keywords=HP+Laptop&qid=1676017447&sr=8-180,"₹42,300",4.2 out of 5 stars,193,https://m.media-amazon.com/images/I/81jdJXOC3tL._AC_UY218_.jpg
"MSI Katana GF66, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia RTX3050 4GB GDDR6/Black/2.25Kg), 12UC-636IN ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2ODA5NzY4ODYyNjY5NDA6MTY3NjAxNzQ0NzpzcF9idGY6MjAxMTA0NjI5NjQ2OTg6OjA6Og&url=%2FMSI-i5-12450H-Windows-RTX3050-12UC-636IN%2Fdp%2FB0B912J6VT%2Fref%3Dsr_1_181_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017447%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹68,990",3.8 out of 5 stars,11,https://m.media-amazon.com/images/I/81c+XOq0b+L._AC_UY218_.jpg
"Acer Nitro 5 Gaming Laptop/ 12th Gen Intel Core i5-12500H Processor 12 core/ 15.6""(39.6cms) FHD 144Hz Display (8GB/512GB SSD/RTX 3050 Graphics/Windows 11 Home/RGB), AN515-58 + Xbox Game Pass Ultimate ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2ODA5NzY4ODYyNjY5NDA6MTY3NjAxNzQ0NzpzcF9idGY6MjAwNzMyMjcwMTg2OTg6OjA6Og&url=%2FAcer-i5-12500H-Processor-Graphics-AN515-58%2Fdp%2FB09WN8FF5T%2Fref%3Dsr_1_182_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017447%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹78,999",4.3 out of 5 stars,144,https://m.media-amazon.com/images/I/91U5Ler19jL._AC_UY218_.jpg
"(Renewed) HP Zbook Mini Server Laptop Intel E3- 1505M v6 Processor, 64 GB Ram & 1TB SSD, 15.6 Inches with Nvidia Quadro M1200 Graphic Card Notebook Computer ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0MzEzNjc1MDM0NDUwMjA5OjE2NzYwMTc0NTE6c3BfYXRmX25leHQ6MjAxMTMwNTY5NzExOTg6OjA6Og&url=%2FRenewed-Processor-Graphic-Notebook-Computer%2Fdp%2FB0BSP12584%2Fref%3Dsr_1_177_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017451%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹69,990",,,https://m.media-amazon.com/images/I/51Ls+4BMv7L._AC_UY218_.jpg
"Lenovo (Renewed) Thinkpad Laptop Intel Core i5 - 7200u Processor 7th Gen., 64 GB Ram & 1TB SSD, 14 Inches Notebook Computer ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0MzEzNjc1MDM0NDUwMjA5OjE2NzYwMTc0NTE6c3BfYXRmX25leHQ6MjAxMTQ3MzQ5MDQyOTg6OjA6Og&url=%2FLenovo-Renewed-Thinkpad-Laptop-Intel%2Fdp%2FB0BSQQVXGZ%2Fref%3Dsr_1_178_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017451%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹44,990",,,https://m.media-amazon.com/images/I/41A5N+Fbz4L._AC_UY218_.jpg
"HP Victus 12th Gen Intel Core i5 15.6 inch(39.6 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/RTX 3050 4GB Graphics/144Hz/9ms Response Time/Win 11/MSO/Backlit KB/B&O Audio/Xbox Pass(30 Day)),15-fa0350TX ",https://www.amazon.in//HP-Graphics-Response-Backlit-15-fa0350TX/dp/B0B5RC7MLY/ref=sr_1_179?keywords=HP+Laptop&qid=1676017451&sr=8-179,"₹76,990",4.5 out of 5 stars,2,https://m.media-amazon.com/images/I/616QgDNVs-L._AC_UY218_.jpg
"HP 250 G8 Commercial Laptop (11th Gen Intel Core i3, 4GB RAM, 1TB HDD, Windows 10), 3Y666PA - for Small and Medium Business, Black, 15.6 ",https://www.amazon.in//HP-Commercial-Laptop-Windows-3Y666PA/dp/B0913DBMV8/ref=sr_1_180?keywords=HP+Laptop&qid=1676017451&sr=8-180,"₹38,580",3.1 out of 5 stars,37,https://m.media-amazon.com/images/I/61hnwJ-goZS._AC_UY218_.jpg
HP 255 G8 3K1G7PA AMD Ryzen 5-3500U 15.6 inches Business Laptop (8GB Ram/1TB HDD/HD/DOS/Radeon Vega 8 Graphics/ Dark Ash Silver/1.74Kg) ,https://www.amazon.in//HP-255-G8-3K1G7PA-Graphics/dp/B091TWZF2Y/ref=sr_1_181?keywords=HP+Laptop&qid=1676017451&sr=8-181,"₹36,899",3.7 out of 5 stars,46,https://m.media-amazon.com/images/I/71wPIewwjHL._AC_UY218_.jpg
"HP Probook 445 G7 14-inch Laptop (Ryzen 5 4500U /8GB/512GB SSD/Windows 11/MS-Office/AMD Radeon Vega Graphics), Pike Silver Aluminum (Metal Body) 3 Year Onsite Brand Warranty ",https://www.amazon.in//HP-MS-Office-Graphics-Aluminum-Warranty/dp/B0BLCLDPZJ/ref=sr_1_182?keywords=HP+Laptop&qid=1676017451&sr=8-182,"₹49,999",4.0 out of 5 stars,1,https://m.media-amazon.com/images/I/61QmAhmtFrL._AC_UY218_.jpg
"(Renewed) HP EliteBook 840 G1 Intel i5 4th Gen 14 inches HD Laptop (8GB RAM/500 GB HDD/Wifi/Bluetooth 4.0/Windows 10 Pro/MS Office/Webcam/Integrated Graphics), 2.5kg ",https://www.amazon.in//HP-EliteBook-Bluetooth-Integrated-Graphics/dp/B09HRRKZMX/ref=sr_1_183?keywords=HP+Laptop&qid=1676017451&sr=8-183,"₹15,774",3.2 out of 5 stars,104,https://m.media-amazon.com/images/I/61KoYM63LRL._AC_UY218_.jpg
"HP Pavilion x360 11th Gen Intel Core i7 14""(35.6 cm) FHD,IPS,Multitouch 2in1 (16GB RAM/512GB SSD/Backlit KB/Intel Iris Xe Graphics/Pen/Windows 11 Home/Alexa Built-in/MSO/1.52Kg)14-dy1050TU,Spruce Blue ",https://www.amazon.in//HP-Pavilion-Multitouch-Graphics-14-dy1050TU/dp/B09Y98LXTT/ref=sr_1_184?keywords=HP+Laptop&qid=1676017451&sr=8-184,"₹88,800",4.2 out of 5 stars,31,https://m.media-amazon.com/images/I/71NG3N6mJ3L._AC_UY218_.jpg
"HP Pavilion 14 11th Gen Intel Core i7 16GB/1TB SSD 14 inches Laptop, FHD Micro-Edge Anti-Glare Display/Iris X Graphics/Backlit KB/B&O Audio/Fingerprint Reader/ Windows 11 Ready/1.41kg, 14-dv0058TU ",https://www.amazon.in//HP-Pavilion-Graphics-35-56cms-14-dv0058TU/dp/B08WB857GB/ref=sr_1_185?keywords=HP+Laptop&qid=1676017451&sr=8-185,"₹91,000",4.4 out of 5 stars,672,https://m.media-amazon.com/images/I/71hmqIQJFdL._AC_UY218_.jpg
"(Renewed) HP Probook Probook x360 11 G2 EE Multi-Touch 2-in-1 Laptop Intel Core i3 - m3-7Y30 7th Generation Dual-Core Processor , 8 GB Ram & 512 GB SSD, 11.6 Inches (Ultra Slim & Feather Light 1.45KG) ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0MzEzNjc1MDM0NDUwMjA5OjE2NzYwMTc0NTE6c3BfbXRmOjIwMDgyNTE5ODAxOTk4OjowOjo&url=%2FRenewed-HP-Probook-Multi-Touch-Laptop%2Fdp%2FB0BH49TX6P%2Fref%3Dsr_1_187_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017451%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹25,990",1.0 out of 5 stars,1,https://m.media-amazon.com/images/I/41HjNEeVZEL._AC_UY218_.jpg
"Acer Nitro 5 Gaming Laptop Intel Core i5-11400H 11th Gen Processor (16GB/512GB SSD/ NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics/Windows 11 Home/RGB),AN515-57 with 15.6""(39.6cm) FHD 144Hz IPS Display ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0MzEzNjc1MDM0NDUwMjA5OjE2NzYwMTc0NTE6c3BfbXRmOjIwMDczMjM1ODIxMTk4OjowOjo&url=%2FAcer-i5-11400H-Processor-Graphics-AN515-57%2Fdp%2FB0B3XPG9WG%2Fref%3Dsr_1_188_sspa%3Fkeywords%3DHP%2BLaptop%26qid%3D1676017451%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹62,490",4.2 out of 5 stars,446,https://m.media-amazon.com/images/I/81yZryzNh8L._AC_UY218_.jpg
HP 14 10th Gen Intel Core i3 Processor 14 inches FHD Business Laptop with Built-in 4G LTE (4GB/1TB HDD/1920 x 1080 FHD/Windows 10/MS Office 2019/Natural Silver/1.51kg) - 14s-er0002TU ,https://www.amazon.in//HP-Processor-14-inch-Windows-14s-er0002TU/dp/B089P8XQ5S/ref=sr_1_189?keywords=HP+Laptop&qid=1676017451&sr=8-189,"₹46,999",3.0 out of 5 stars,160,https://m.media-amazon.com/images/I/71DsrUNw7xL._AC_UY218_.jpg
